user_id,name,email,city,country,age,gender,phone,signup_date,membership_tier,occupation,education_level,preferred_language,timezone,referral_source,total_orders,lifetime_value,last_login,is_active,newsletter_subscribed,loyalty_points,preferred_category
584,User_584,user584@example.com,Mumbai,UK,59.5,female,+13149292589,2022-02-15 19:45:03,platinum,Designer,high_school,ja,UTC+10,email,8,652.26,2023-07-09 15:19:01,false,false,2180.0,Beauty
585,User_585,user585@example.com,Tokyo,AU,58.9,prefer_not_to_say,+16736896238,2022-09-26 16:23:53,none,Manager,some_college,de,UTC-3,youtube,43,11046.27,2023-07-31 01:45:59,false,false,2982.0,Sports
586,User_586,user586@example.com,Monterrey,FR,50.3,non_binary,+15519045785,2022-06-17 02:05:39,platinum,Doctor,high_school,ar,UTC+9,app_store,24,3364.98,2025-01-15 11:43:01,false,false,3019.0,Food
587,User_587,user587@example.com,Vancouver,FR,42.5,female,+13536500998,2022-02-16 12:14:32,bronze,Designer,trade_school,ja,UTC-8,friend,11,2711.84,2022-08-13 14:42:08,false,true,48.0,Electronics
588,User_588,user588@example.com,Mumbai,FR,31.3,male,+13656100244,2023-12-24 22:29:53,none,Designer,phd,de,UTC+0,ad,50,5501.86,2025-03-09 16:53:29,false,true,2870.0,Beauty
589,User_589,user589@example.com,Chicago,IN,63.8,prefer_not_to_say,+16495936725,2025-06-17 13:32:38,gold,Retired,high_school,es,UTC-3,friend,12,902.33,2025-10-19 21:17:30,false,false,1182.0,Electronics
590,User_590,user590@example.com,New York,DE,34.2,prefer_not_to_say,+16453916277,2024-09-26 21:37:49,none,Nurse,high_school,ja,UTC-5,facebook,0,0.0,2025-12-18 02:33:03,false,true,4149.0,Beauty
591,User_591,user591@example.com,Tokyo,DE,62.2,prefer_not_to_say,+14629897176,2023-05-08 17:41:15,platinum,Manager,trade_school,hi,UTC-3,facebook,25,1058.37,2024-10-26 22:57:29,false,true,146.0,Electronics
592,User_592,user592@example.com,Berlin,US,30.9,male,+17115991915,2022-06-13 07:44:33,gold,Nurse,high_school,en,UTC+9,google,44,9802.8,2023-10-27 20:47:59,true,true,4736.0,Clothing
593,User_593,user593@example.com,Chicago,DE,70.7,prefer_not_to_say,+12514972684,2024-12-04 15:34:33,gold,Doctor,phd,zh,UTC-3,facebook,17,3665.64,2025-09-25 11:01:16,true,false,3306.0,Sports
594,User_594,user594@example.com,Lyon,FR,58.5,non_binary,+18693771937,2022-12-17 19:34:19,silver,Designer,trade_school,es,UTC+0,organic,16,3752.58,2023-05-09 10:06:02,true,true,66.0,Home & Garden
595,User_595,user595@example.com,Vancouver,BR,64.4,non_binary,+19561238182,2022-10-19 22:04:10,gold,Freelancer,trade_school,fr,UTC+10,facebook,6,691.96,2024-11-15 10:48:51,true,true,4583.0,Beauty
596,User_596,user596@example.com,Monterrey,BR,21.9,prefer_not_to_say,+17000185126,2024-03-08 15:19:37,gold,Accountant,trade_school,es,UTC+1,organic,49,6470.81,2024-08-13 07:54:27,true,true,1203.0,Automotive
597,User_597,user597@example.com,Tokyo,CA,38.1,male,+12361064029,2022-02-14 09:46:21,platinum,Designer,some_college,zh,UTC+10,youtube,42,7083.21,2024-02-24 05:18:08,false,true,2207.0,Toys
598,User_598,user598@example.com,London,UK,29.1,female,+13729549409,2024-10-04 14:22:17,none,Manager,phd,ko,UTC-3,ad,46,12872.9,2025-07-28 17:06:29,false,true,3406.0,Home & Garden
599,User_599,user599@example.com,São Paulo,UK,31.6,male,+13183089470,2022-06-28 22:30:59,none,Retired,masters,zh,UTC+0,instagram,2,362.13,2022-09-19 11:38:09,false,false,1029.0,Home & Garden
600,User_600,user600@example.com,Mexico City,FR,23.4,prefer_not_to_say,+15174370602,2025-01-01 12:07:12,silver,Doctor,bachelors,es,UTC+1,friend,18,4058.77,2025-08-21 02:09:49,false,false,709.0,Electronics
601,User_601,user601@example.com,Melbourne,BR,68.2,female,+19212121708,2023-06-03 22:26:29,bronze,Accountant,bachelors,hi,UTC+3,google,11,3221.06,2023-07-06 06:55:21,false,true,2363.0,Electronics
602,User_602,user602@example.com,Osaka,US,27.5,female,+15329701564,2024-11-22 09:57:43,bronze,Manager,trade_school,ja,UTC-3,organic,14,2339.06,2025-07-06 04:13:49,false,false,3317.0,Sports
603,User_603,user603@example.com,Munich,FR,37.0,prefer_not_to_say,+12484305098,2022-01-22 01:35:33,none,Engineer,some_college,zh,UTC+5:30,friend,22,2294.99,2025-07-30 22:19:47,false,false,155.0,Music
604,User_604,user604@example.com,Manchester,IN,39.5,male,+16146589328,2022-11-17 11:42:06,none,Freelancer,phd,fr,UTC+9,tiktok,12,3333.37,2023-04-05 04:04:37,false,false,2946.0,Sports
605,User_605,user605@example.com,Mumbai,DE,65.5,male,+18156662186,2022-03-05 20:19:05,platinum,Accountant,bachelors,pt,UTC+0,google,33,7144.96,2024-08-22 02:16:17,false,true,2332.0,Books
606,User_606,user606@example.com,Mexico City,JP,45.7,male,+15435050715,2024-08-27 00:46:05,bronze,Freelancer,high_school,de,UTC+9,app_store,42,2752.26,2025-11-03 13:16:03,true,true,2442.0,Electronics
607,User_607,user607@example.com,Manchester,IN,38.0,non_binary,+19667647464,2024-10-22 16:01:39,none,Nurse,some_college,es,UTC+9,friend,3,271.2,2024-10-23 03:59:23,true,false,2926.0,Clothing
608,User_608,user608@example.com,São Paulo,DE,56.7,prefer_not_to_say,+13814895510,2022-02-19 22:08:33,bronze,Manager,bachelors,ko,UTC+9,friend,22,1972.17,2024-02-24 23:29:17,false,false,4022.0,Books
609,User_609,user609@example.com,Tokyo,AU,35.4,non_binary,+18728775320,2022-07-30 18:55:04,platinum,Nurse,some_college,zh,UTC+8,facebook,35,2655.33,2024-05-07 12:09:55,true,false,3471.0,Food
610,User_610,user610@example.com,Munich,FR,41.4,male,+16408449422,2023-07-05 05:18:13,platinum,Teacher,some_college,ko,UTC+9,instagram,29,3994.51,2025-04-29 13:57:57,false,true,3104.0,Music
611,User_611,user611@example.com,London,DE,18.3,prefer_not_to_say,+15604328146,2025-03-19 08:56:10,bronze,Engineer,bachelors,es,UTC-8,app_store,8,1062.59,2025-08-18 20:47:10,true,false,2827.0,Toys
612,User_612,user612@example.com,Sydney,US,58.9,female,+14217337132,2025-02-24 06:49:55,none,Freelancer,some_college,de,UTC+1,email,43,7010.28,2025-10-09 07:51:42,false,true,4028.0,Music
613,User_613,user613@example.com,Sydney,AU,24.9,male,+13061742064,2022-04-15 07:14:15,bronze,Freelancer,high_school,ar,UTC-3,youtube,9,1701.55,2022-04-15 08:34:08,true,true,1500.0,Automotive
614,User_614,user614@example.com,São Paulo,CA,56.8,male,+13856944992,2025-07-31 13:37:33,bronze,Doctor,some_college,de,UTC+1,ad,16,4001.16,2025-11-14 17:31:19,true,false,2402.0,Sports
615,User_615,user615@example.com,Osaka,UK,40.0,male,+13992708926,2024-02-05 19:02:06,platinum,Doctor,high_school,pt,UTC-3,facebook,42,4076.13,2024-11-17 02:44:16,false,true,2903.0,Electronics
616,User_616,user616@example.com,Munich,MX,59.2,non_binary,+16334137659,2022-03-08 05:25:42,silver,Student,phd,ar,UTC+5:30,tiktok,8,1208.11,2023-09-10 06:36:16,false,true,872.0,Books
617,User_617,user617@example.com,Osaka,FR,26.0,non_binary,+15966303239,2023-06-12 01:41:17,bronze,Freelancer,masters,hi,UTC+3,friend,45,11719.17,2025-05-25 20:24:32,false,true,3489.0,Music
618,User_618,user618@example.com,Manchester,MX,19.7,female,+12995162447,2024-06-26 23:29:12,bronze,Freelancer,trade_school,hi,UTC-8,instagram,25,972.99,2025-10-19 14:03:19,true,true,4499.0,Books
619,User_619,user619@example.com,Melbourne,IN,24.5,male,+18191317546,2025-12-03 20:39:44,gold,Accountant,trade_school,en,UTC+1,tiktok,3,574.0,2025-12-06 23:39:30,true,false,1888.0,Music
620,User_620,user620@example.com,Mumbai,JP,34.3,female,+15187526779,2022-11-01 00:53:38,platinum,Nurse,some_college,es,UTC+3,google,31,4417.63,2023-11-28 06:35:15,true,true,166.0,Books
621,User_621,user621@example.com,Manchester,US,22.1,female,+19225686353,2025-04-17 23:11:25,none,Freelancer,some_college,de,UTC+3,organic,36,6229.53,2025-09-23 10:16:51,false,false,3092.0,Food
622,User_622,user622@example.com,Toronto,CA,22.0,male,+16841254402,2023-11-13 18:33:36,none,Manager,high_school,es,UTC-3,instagram,40,5012.52,2025-09-07 21:21:11,true,false,113.0,Sports
623,User_623,user623@example.com,Vancouver,DE,27.0,non_binary,+16616132590,2024-12-28 11:55:46,none,Designer,phd,ko,UTC+10,email,4,1057.14,2025-05-16 11:50:51,false,true,2730.0,Clothing
624,User_624,user624@example.com,Lyon,MX,37.3,non_binary,+12861189310,2025-12-26 11:09:57,bronze,Doctor,some_college,ar,UTC-8,google,41,1164.15,2025-12-28 01:28:32,true,false,365.0,Music
625,User_625,user625@example.com,London,MX,52.9,male,+18351275142,2023-06-22 06:03:26,silver,Manager,trade_school,en,UTC+0,google,26,4874.51,2023-10-10 04:17:47,false,true,3252.0,Beauty
626,User_626,user626@example.com,Mexico City,BR,19.5,female,+18589278086,2025-04-29 01:59:29,platinum,Engineer,phd,hi,UTC-5,youtube,1,280.75,2025-07-26 12:49:23,false,true,2149.0,Beauty
627,User_627,user627@example.com,Berlin,JP,74.0,non_binary,+13510922679,2022-06-29 13:15:14,gold,Retired,high_school,de,UTC+5:30,facebook,7,1898.41,2024-05-09 21:19:11,true,true,2065.0,Food
628,User_628,user628@example.com,London,MX,21.2,male,+12544240624,2025-05-30 12:02:38,silver,Manager,high_school,ja,UTC-8,app_store,46,4139.0,2025-06-05 06:54:30,true,false,649.0,Beauty
629,User_629,user629@example.com,Sydney,BR,49.0,prefer_not_to_say,+19324015244,2024-10-16 23:27:36,gold,Designer,masters,pt,UTC-8,ad,4,360.22,2024-12-15 15:11:14,false,true,2634.0,Sports
630,User_630,user630@example.com,Rio,FR,41.4,prefer_not_to_say,+13201662484,2024-02-22 01:48:18,silver,Doctor,phd,de,UTC+9,ad,3,351.17,2024-05-13 03:33:18,true,true,1862.0,Books
631,User_631,user631@example.com,São Paulo,US,72.3,male,+18437758642,2024-12-20 20:04:28,bronze,Manager,bachelors,ko,UTC+8,email,41,9592.92,2025-06-09 19:45:26,true,true,1395.0,Music
632,User_632,user632@example.com,Lyon,IN,20.5,female,+13629196971,2022-01-30 06:43:19,platinum,Nurse,high_school,pt,UTC-5,ad,24,3064.94,2025-10-01 13:13:25,false,true,4550.0,Toys
633,User_633,user633@example.com,Osaka,DE,53.4,prefer_not_to_say,+19656263163,2022-12-03 09:21:03,bronze,Teacher,phd,zh,UTC+9,ad,21,4687.62,2023-01-14 20:51:05,false,false,2863.0,Music
634,User_634,user634@example.com,Tokyo,JP,70.7,female,+15898595925,2022-09-10 12:15:39,gold,Manager,high_school,de,UTC+10,email,29,6634.55,2024-04-24 19:49:15,false,false,193.0,Sports
635,User_635,user635@example.com,Tokyo,FR,62.0,male,+12533891998,2024-10-21 01:52:25,none,Student,bachelors,fr,UTC-3,organic,50,10142.44,2025-05-03 15:46:46,true,false,44.0,Electronics
636,User_636,user636@example.com,Lyon,FR,51.0,male,+17482292389,2024-09-17 16:47:09,none,Nurse,bachelors,es,UTC-3,friend,13,1747.34,2025-11-24 00:43:07,false,false,1298.0,Automotive
637,User_637,user637@example.com,São Paulo,CA,55.4,female,+16786511543,2024-09-06 04:42:38,bronze,Doctor,trade_school,ar,UTC-3,app_store,9,2375.52,2025-01-19 17:32:20,false,true,2767.0,Home & Garden
638,User_638,user638@example.com,Tokyo,US,66.4,male,+14579466477,2023-02-04 22:14:53,gold,Teacher,high_school,ar,UTC-3,facebook,43,11032.97,2023-03-01 23:10:37,true,true,1020.0,Music
639,User_639,user639@example.com,Melbourne,FR,26.2,non_binary,+18901869578,2022-04-21 21:43:49,gold,Student,masters,ja,UTC-3,email,27,7161.45,2025-01-13 01:00:47,true,true,1842.0,Sports
640,User_640,user640@example.com,Osaka,CA,35.8,non_binary,+16037010859,2022-02-09 16:01:28,platinum,Accountant,high_school,fr,UTC+8,facebook,38,3010.14,2022-07-24 16:38:39,true,true,2827.0,Music
641,User_641,user641@example.com,Melbourne,JP,48.1,male,+14607483282,2024-04-17 06:09:37,none,Nurse,masters,ja,UTC+9,instagram,7,1801.29,2025-11-07 15:07:18,false,true,1643.0,Toys
642,User_642,user642@example.com,Munich,AU,59.8,prefer_not_to_say,+13554267761,2023-05-05 01:12:18,gold,Nurse,phd,es,UTC-8,organic,44,3849.69,2023-10-31 08:15:34,true,false,3932.0,Home & Garden
643,User_643,user643@example.com,Berlin,MX,41.2,female,+14600798828,2025-12-09 01:13:45,gold,Student,bachelors,es,UTC+0,youtube,15,3561.08,2025-12-22 02:24:47,false,true,2880.0,Home & Garden
644,User_644,user644@example.com,Munich,CA,61.6,prefer_not_to_say,+15190533614,2022-01-25 02:20:19,silver,Engineer,masters,en,UTC+1,facebook,7,960.51,2022-10-11 04:00:36,true,false,4521.0,Toys
645,User_645,user645@example.com,Vancouver,CA,24.8,non_binary,+18835345971,2024-12-18 15:23:06,none,Teacher,trade_school,en,UTC+0,tiktok,15,3290.33,2025-07-22 22:26:57,false,false,3154.0,Beauty
646,User_646,user646@example.com,Lyon,DE,61.7,male,+16948903531,2024-12-23 14:07:49,bronze,Accountant,phd,ja,UTC-3,youtube,46,3282.85,2025-02-13 20:44:41,false,false,884.0,Music
647,User_647,user647@example.com,Sydney,DE,50.2,prefer_not_to_say,+13225170345,2022-12-27 19:24:45,platinum,Student,some_college,fr,UTC-5,instagram,31,3580.9,2024-04-02 17:22:09,false,false,2876.0,Music
648,User_648,user648@example.com,Sydney,FR,33.6,prefer_not_to_say,+17255465274,2023-06-24 13:58:59,silver,Manager,bachelors,ko,UTC+0,instagram,10,531.94,2024-09-08 23:45:34,false,true,480.0,Food
649,User_649,user649@example.com,Paris,JP,48.8,female,+12028626428,2022-02-12 11:41:11,bronze,Student,some_college,pt,UTC+3,youtube,2,577.52,2024-08-30 01:20:23,false,true,4155.0,Sports
650,User_650,user650@example.com,Sydney,UK,23.0,female,+16265234326,2023-11-22 08:37:17,bronze,Student,high_school,de,UTC+0,tiktok,27,4269.01,2025-10-12 18:32:27,true,false,1381.0,Food
651,User_651,user651@example.com,Chicago,UK,58.2,non_binary,+17112723390,2025-10-18 02:19:48,none,Engineer,trade_school,en,UTC+5:30,friend,27,1299.32,2025-10-21 19:42:28,false,true,3367.0,Sports
652,User_652,user652@example.com,Berlin,BR,34.1,female,+19021295376,2024-01-23 15:44:11,bronze,Nurse,trade_school,de,UTC-5,youtube,11,2479.37,2025-10-16 19:21:05,true,false,2789.0,Home & Garden
653,User_653,user653@example.com,London,CA,51.3,non_binary,+18374732461,2023-10-12 14:06:37,silver,Manager,some_college,pt,UTC-3,organic,39,4932.77,2024-11-24 06:12:46,false,false,2717.0,Sports
654,User_654,user654@example.com,São Paulo,UK,73.3,non_binary,+17357526141,2022-06-24 13:21:39,platinum,Teacher,some_college,hi,UTC-8,facebook,48,4820.93,2025-09-09 08:21:02,false,false,3524.0,Automotive
655,User_655,user655@example.com,Monterrey,BR,46.9,prefer_not_to_say,+16556115299,2023-10-03 00:34:55,gold,Manager,trade_school,ja,UTC+8,youtube,1,101.46,2024-10-01 20:47:56,false,false,1993.0,Electronics
656,User_656,user656@example.com,Lyon,DE,20.6,prefer_not_to_say,+13760127183,2025-02-05 04:46:24,none,Doctor,phd,de,UTC+0,app_store,21,4161.25,2025-05-01 05:31:06,false,true,3025.0,Electronics
657,User_657,user657@example.com,Vancouver,US,38.1,male,+14812909739,2022-05-21 04:51:53,none,Designer,bachelors,ar,UTC+5:30,friend,45,5099.43,2025-09-14 13:32:07,false,true,1451.0,Books
658,User_658,user658@example.com,Chicago,FR,71.6,male,+15631317398,2023-10-05 04:29:35,none,Teacher,phd,zh,UTC-3,google,35,7886.68,2024-09-04 03:12:23,true,false,1507.0,Home & Garden
659,User_659,user659@example.com,London,AU,40.8,non_binary,+15702191781,2023-02-28 05:58:46,bronze,Teacher,phd,zh,UTC-5,google,50,6289.99,2023-09-08 07:43:05,true,true,3679.0,Beauty
660,User_660,user660@example.com,Monterrey,AU,47.2,male,+13297741454,2025-08-27 21:08:24,platinum,Designer,high_school,pt,UTC+3,organic,50,5532.17,2025-10-27 12:02:58,false,false,2148.0,Home & Garden
661,User_661,user661@example.com,Rio,IN,48.4,female,+13642431326,2023-03-09 17:23:28,platinum,Retired,bachelors,ar,UTC+0,organic,18,4934.64,2025-03-29 13:58:02,true,true,1987.0,Home & Garden
662,User_662,user662@example.com,Manchester,BR,36.9,male,+16704660081,2024-01-11 16:37:40,silver,Designer,masters,ko,UTC+5:30,facebook,6,1199.94,2025-03-24 02:33:56,true,false,3082.0,Automotive
663,User_663,user663@example.com,Osaka,JP,32.4,non_binary,+15180471082,2025-03-27 12:32:14,silver,Engineer,bachelors,ko,UTC+3,youtube,3,704.62,2025-06-25 18:56:22,true,false,3452.0,Food
664,User_664,user664@example.com,Rio,BR,44.3,prefer_not_to_say,+18504432108,2024-02-16 10:28:16,bronze,Teacher,masters,es,UTC+8,friend,41,3526.29,2024-10-16 13:30:55,true,true,2600.0,Clothing
665,User_665,user665@example.com,Mumbai,CA,46.2,prefer_not_to_say,+16895684571,2023-11-11 18:57:26,none,Retired,masters,en,UTC+9,facebook,2,535.88,2024-05-06 08:40:49,false,false,3600.0,Sports
666,User_666,user666@example.com,Chicago,JP,26.1,female,+19743025991,2024-08-13 12:36:29,gold,Nurse,phd,pt,UTC-3,organic,36,7274.22,2025-05-29 04:19:37,true,false,4635.0,Books
667,User_667,user667@example.com,Delhi,CA,41.7,female,+14020753934,2025-01-15 20:10:04,bronze,Manager,trade_school,de,UTC+5:30,facebook,30,682.5,2025-12-03 22:48:38,false,false,474.0,Music
668,User_668,user668@example.com,Monterrey,BR,68.4,non_binary,+14700768869,2022-09-01 00:59:29,silver,Manager,bachelors,zh,UTC+3,email,22,4359.88,2022-12-13 18:25:55,false,false,4672.0,Food
669,User_669,user669@example.com,Mumbai,JP,30.3,female,+17424275763,2022-05-01 08:31:09,bronze,Doctor,phd,ko,UTC+8,tiktok,9,439.5,2024-11-06 23:42:26,false,false,1047.0,Electronics
670,User_670,user670@example.com,Mumbai,AU,27.4,male,+13388725602,2022-05-22 21:20:14,bronze,Doctor,phd,hi,UTC+8,organic,39,2379.69,2025-10-21 20:32:19,false,false,2502.0,Clothing
671,User_671,user671@example.com,Rio,AU,45.0,non_binary,+19896939148,2023-09-03 21:17:53,gold,Nurse,high_school,ko,UTC+5:30,friend,49,6269.47,2025-04-12 00:25:03,false,true,4199.0,Food
672,User_672,user672@example.com,Lyon,BR,49.8,prefer_not_to_say,+14800714355,2024-12-15 19:11:49,silver,Engineer,bachelors,hi,UTC-8,youtube,16,3390.45,2025-10-18 04:53:03,true,true,1912.0,Books
673,User_673,user673@example.com,Mumbai,US,51.4,non_binary,+16699160138,2023-11-18 17:57:29,gold,Manager,phd,en,UTC+3,email,33,2460.77,2024-08-25 03:19:30,true,false,3208.0,Beauty
674,User_674,user674@example.com,Tokyo,US,64.9,prefer_not_to_say,+14715450490,2023-03-02 21:56:28,platinum,Doctor,masters,ar,UTC+0,google,3,875.76,2025-10-29 05:42:42,false,true,3065.0,Books
675,User_675,user675@example.com,Berlin,CA,54.3,male,+13349635732,2022-05-09 15:55:32,none,Manager,some_college,ko,UTC-5,tiktok,7,249.85,2024-02-20 10:43:30,false,true,4529.0,Music
676,User_676,user676@example.com,Delhi,FR,56.1,male,+12278979168,2022-01-23 00:20:27,none,Doctor,trade_school,pt,UTC+0,friend,25,3414.65,2024-11-20 06:31:21,false,true,1378.0,Home & Garden
677,User_677,user677@example.com,Melbourne,JP,71.6,non_binary,+17470771036,2022-09-26 16:43:20,gold,Teacher,bachelors,hi,UTC+3,facebook,47,12022.35,2025-06-09 14:24:43,false,true,581.0,Clothing
678,User_678,user678@example.com,Toronto,CA,19.1,female,+15387598265,2022-10-16 09:51:54,silver,Student,masters,es,UTC+5:30,email,37,7231.83,2024-02-21 15:10:15,true,true,1552.0,Beauty
679,User_679,user679@example.com,Paris,DE,30.9,female,+17466631885,2023-03-10 08:30:33,silver,Doctor,bachelors,pt,UTC-3,email,36,3900.65,2023-10-14 11:58:21,true,false,1776.0,Toys
680,User_680,user680@example.com,Delhi,FR,27.7,prefer_not_to_say,+16963711845,2023-11-30 13:01:47,none,Designer,trade_school,zh,UTC-8,email,40,8494.85,2025-09-04 20:01:54,true,false,3498.0,Food
681,User_681,user681@example.com,Tokyo,JP,30.4,non_binary,+16430035626,2022-05-21 23:41:05,bronze,Nurse,trade_school,fr,UTC-3,friend,49,3871.11,2024-07-27 07:52:07,false,false,1861.0,Beauty
682,User_682,user682@example.com,London,MX,69.4,female,+13809932555,2023-05-16 18:54:03,gold,Student,trade_school,es,UTC+1,tiktok,40,4819.5,2023-10-26 07:09:17,false,true,2334.0,Books
683,User_683,user683@example.com,Munich,US,42.8,prefer_not_to_say,+18328943863,2025-06-11 01:57:28,silver,Manager,trade_school,ja,UTC+3,tiktok,37,6707.0,2025-12-05 08:20:23,false,false,1501.0,Home & Garden
684,User_684,user684@example.com,Sydney,JP,50.9,male,+16999453448,2023-10-16 23:29:42,silver,Manager,phd,ar,UTC+5:30,app_store,49,4675.63,2025-08-08 13:58:57,true,true,3317.0,Electronics
685,User_685,user685@example.com,Mexico City,UK,27.4,male,+14828702405,2025-05-16 16:05:29,silver,Doctor,bachelors,pt,UTC+0,friend,22,3265.68,2025-07-10 14:36:10,true,true,2183.0,Home & Garden
686,User_686,user686@example.com,Rio,CA,37.6,prefer_not_to_say,+18656465171,2025-08-06 16:48:10,platinum,Designer,masters,zh,UTC-3,instagram,0,0.0,2025-10-18 08:58:14,true,false,643.0,Books
687,User_687,user687@example.com,Chicago,IN,42.2,prefer_not_to_say,+14294007227,2025-10-27 00:39:37,gold,Freelancer,trade_school,ko,UTC-5,instagram,43,9653.68,2025-11-23 12:33:05,true,true,1846.0,Toys
688,User_688,user688@example.com,New York,JP,22.4,female,+12593048643,2024-08-06 11:34:11,silver,Engineer,some_college,pt,UTC+8,facebook,48,6311.55,2025-11-14 20:54:41,false,false,3270.0,Beauty
689,User_689,user689@example.com,Mexico City,CA,20.0,prefer_not_to_say,+12771023751,2023-04-29 06:21:11,platinum,Nurse,high_school,hi,UTC+0,tiktok,43,10748.15,2024-12-20 03:52:50,true,false,4018.0,Electronics
690,User_690,user690@example.com,Chicago,CA,43.9,prefer_not_to_say,+19103090919,2022-07-19 23:45:24,platinum,Retired,high_school,pt,UTC+8,email,32,4080.55,2024-12-28 17:27:44,true,false,2510.0,Automotive
691,User_691,user691@example.com,Rio,FR,42.2,prefer_not_to_say,+12343636531,2023-07-21 19:02:00,bronze,Student,trade_school,ko,UTC+9,instagram,50,3503.75,2024-01-11 06:28:20,false,false,243.0,Sports
692,User_692,user692@example.com,Sydney,US,68.7,non_binary,+13083735388,2025-09-10 05:32:05,gold,Manager,high_school,ar,UTC+9,friend,29,3560.89,2025-12-14 07:20:09,false,false,2085.0,Automotive
693,User_693,user693@example.com,Mexico City,FR,59.7,prefer_not_to_say,+13067843621,2024-09-14 23:09:13,bronze,Nurse,high_school,fr,UTC+1,organic,38,1948.31,2024-10-12 15:04:00,false,false,1727.0,Automotive
694,User_694,user694@example.com,São Paulo,MX,22.4,non_binary,+12164443046,2025-11-28 06:25:10,none,Teacher,masters,ar,UTC+0,tiktok,36,5340.87,2025-12-23 16:24:34,false,false,2004.0,Books
695,User_695,user695@example.com,Toronto,DE,50.5,non_binary,+18938869598,2025-07-24 00:09:10,none,Designer,trade_school,en,UTC-8,app_store,7,1695.54,2025-10-16 04:06:27,false,true,3804.0,Beauty
696,User_696,user696@example.com,Paris,DE,40.7,female,+14912882259,2023-03-07 01:51:29,gold,Engineer,masters,de,UTC-5,youtube,42,1377.93,2025-04-24 05:29:06,true,false,1335.0,Music
697,User_697,user697@example.com,Sydney,FR,30.6,non_binary,+19422407721,2022-12-10 19:32:42,none,Freelancer,phd,zh,UTC+3,tiktok,1,218.52,2023-11-25 01:37:12,false,false,4649.0,Electronics
698,User_698,user698@example.com,Chicago,FR,66.7,prefer_not_to_say,+17199648020,2023-05-12 13:08:51,silver,Retired,bachelors,zh,UTC-5,app_store,28,1749.94,2024-10-31 14:37:10,true,false,2807.0,Toys
699,User_699,user699@example.com,Mumbai,UK,60.8,prefer_not_to_say,+14896961339,2025-03-07 23:52:02,bronze,Doctor,phd,ko,UTC+1,app_store,23,2417.97,2025-09-29 16:01:12,false,false,2077.0,Electronics
700,User_700,user700@example.com,Rio,DE,48.6,prefer_not_to_say,+18902535316,2025-03-01 20:16:11,bronze,Teacher,masters,de,UTC+5:30,facebook,15,1876.19,2025-09-08 10:27:19,false,true,4324.0,Beauty
701,User_701,user701@example.com,Melbourne,JP,33.9,non_binary,+14707013363,2023-07-01 20:25:44,gold,Nurse,phd,ar,UTC+8,instagram,26,7075.34,2024-06-04 02:50:03,false,false,3784.0,Sports
702,User_702,user702@example.com,Paris,BR,48.4,non_binary,+15276780457,2025-12-06 05:52:55,silver,Teacher,masters,ko,UTC+8,youtube,25,2518.85,2025-12-14 20:49:55,false,true,3182.0,Music
703,User_703,user703@example.com,Berlin,AU,52.2,prefer_not_to_say,+16060844441,2024-08-05 03:29:22,gold,Accountant,some_college,fr,UTC+3,organic,32,9590.23,2025-11-29 15:38:28,true,false,114.0,Music
704,User_704,user704@example.com,Rio,IN,59.2,female,+12752525490,2024-03-05 07:58:02,silver,Student,some_college,pt,UTC+0,google,10,1481.75,2024-08-02 06:20:11,true,false,2296.0,Music
705,User_705,user705@example.com,São Paulo,BR,24.3,non_binary,+15903603992,2025-05-22 17:07:32,silver,Freelancer,trade_school,es,UTC-5,google,29,4641.75,2025-07-30 09:44:49,false,false,4311.0,Clothing
706,User_706,user706@example.com,Tokyo,IN,62.3,male,+13883433886,2025-10-04 05:56:14,bronze,Manager,masters,en,UTC-8,youtube,34,1831.75,2025-12-12 18:17:00,false,false,3937.0,Clothing
707,User_707,user707@example.com,Tokyo,CA,59.2,non_binary,+18068329458,2025-03-23 10:04:01,gold,Doctor,some_college,hi,UTC+5:30,email,48,11599.35,2025-11-03 14:18:22,true,false,3210.0,Clothing
708,User_708,user708@example.com,Lyon,BR,34.8,prefer_not_to_say,+17715146379,2025-03-14 23:19:32,platinum,Manager,phd,pt,UTC+3,google,48,4454.39,2025-06-18 00:21:35,true,true,2609.0,Electronics
709,User_709,user709@example.com,Manchester,AU,71.9,female,+18732962226,2024-05-25 10:16:22,gold,Freelancer,trade_school,hi,UTC+9,friend,45,4569.35,2025-03-03 03:56:33,true,true,3037.0,Beauty
710,User_710,user710@example.com,São Paulo,DE,26.5,male,+13114205460,2022-02-13 12:05:27,none,Nurse,masters,hi,UTC+3,friend,13,2382.96,2025-09-27 08:39:22,false,true,2936.0,Food
711,User_711,user711@example.com,Delhi,FR,67.6,prefer_not_to_say,+12753282975,2023-08-05 13:14:55,platinum,Engineer,trade_school,es,UTC-8,instagram,31,6247.91,2025-03-14 17:19:02,false,true,1122.0,Sports
712,User_712,user712@example.com,Sydney,MX,50.5,male,+19902641607,2024-10-06 17:37:55,none,Designer,trade_school,de,UTC-8,google,22,3512.55,2025-03-08 16:54:02,false,true,4760.0,Food
713,User_713,user713@example.com,Tokyo,UK,22.5,male,+18213240770,2024-05-09 11:56:25,none,Designer,some_college,pt,UTC+1,instagram,47,8016.51,2025-06-28 20:28:29,true,false,887.0,Music
714,User_714,user714@example.com,Rio,DE,65.3,male,+16864260669,2023-03-08 01:04:33,gold,Engineer,some_college,de,UTC+5:30,app_store,47,3440.59,2023-07-27 23:11:36,false,false,491.0,Electronics
