user_id,name,email,city,country,age,gender,phone,signup_date,membership_tier,occupation,education_level,preferred_language,timezone,referral_source,total_orders,lifetime_value,last_login,is_active,newsletter_subscribed,loyalty_points,preferred_category
1029,User_1029,user1029@example.com,Vancouver,ES,63.0,prefer_not_to_say,+13822787491,2025-03-27 13:42:21,gold,Designer,bachelors,ko,UTC+8,tiktok,95,19240.9,2025-05-13 06:59:10,false,true,7675.0,Beauty
1030,User_1030,user1030@example.com,Cairo,AU,48.2,prefer_not_to_say,+17315377839,2023-04-28 15:00:31,bronze,Engineer,phd,de,UTC-8,ad,78,10368.13,2023-10-18 23:28:23,true,true,8351.0,Beauty
1031,User_1031,user1031@example.com,Lyon,UK,60.0,prefer_not_to_say,+19096177924,2025-05-03 08:12:13,silver,Doctor,bachelors,fr,UTC+1,ad,4,176.16,2025-07-16 18:42:33,false,true,3053.0,Music
1032,User_1032,user1032@example.com,Singapore,MX,20.8,non_binary,+18167117440,2022-09-18 00:51:46,bronze,Teacher,trade_school,ar,UTC-5,email,48,6473.22,2024-10-02 01:32:53,true,true,1965.0,Sports
1033,User_1033,user1033@example.com,Berlin,ES,37.0,female,+18178884137,2024-05-09 21:47:39,silver,Student,phd,zh,UTC+8,organic,9,2293.03,2024-05-13 19:09:04,true,false,3263.0,Sports
1034,User_1034,user1034@example.com,Munich,SE,26.8,prefer_not_to_say,+16470643965,2023-10-10 12:30:23,platinum,Freelancer,bachelors,zh,UTC+1,organic,44,3899.0,2023-11-04 00:32:54,true,true,6291.0,Home & Garden
1035,User_1035,user1035@example.com,Cairo,IT,24.1,female,+19346959650,2023-09-06 17:56:17,gold,Retired,masters,fr,UTC+10,tiktok,79,14263.29,2024-12-14 02:12:17,true,true,9811.0,Toys
1036,User_1036,user1036@example.com,Chicago,AU,19.1,prefer_not_to_say,+13949866808,2023-05-14 15:05:18,gold,Nurse,some_college,es,UTC+1,youtube,71,6308.49,2024-04-16 12:22:22,true,false,2598.0,Music
1037,User_1037,user1037@example.com,Berlin,UK,33.2,prefer_not_to_say,+12010856336,2023-07-30 23:41:57,none,Accountant,high_school,hi,UTC-8,facebook,61,12174.22,2025-04-08 17:43:24,true,true,4561.0,Toys
1038,User_1038,user1038@example.com,New York,ES,57.2,non_binary,+16707186819,2023-07-30 06:43:39,gold,Accountant,some_college,ja,UTC+5:30,facebook,19,3426.16,2023-11-13 17:24:03,false,false,6199.0,Books
1039,User_1039,user1039@example.com,Stockholm,NL,47.5,non_binary,+19142374232,2024-03-18 19:30:26,platinum,Manager,masters,hi,UTC+8,tiktok,86,20019.69,2025-10-29 14:32:46,false,false,5823.0,Electronics
1040,User_1040,user1040@example.com,Rio,DE,59.3,non_binary,+19080864217,2024-01-18 20:13:15,silver,Manager,some_college,zh,UTC+10,organic,46,5120.73,2024-02-02 09:35:52,false,true,3363.0,Beauty
1041,User_1041,user1041@example.com,Delhi,SE,65.3,non_binary,+19592135281,2025-05-28 20:22:29,bronze,Freelancer,masters,de,UTC+9,facebook,18,4018.66,2025-08-04 16:53:44,false,true,3599.0,Automotive
1042,User_1042,user1042@example.com,Chicago,IT,24.3,non_binary,+14763592433,2023-12-26 20:53:58,platinum,Freelancer,some_college,pt,UTC+3,email,6,1235.5,2024-04-01 22:52:12,true,true,8186.0,Sports
1043,User_1043,user1043@example.com,Amsterdam,MX,38.1,non_binary,+18306293677,2024-12-14 10:56:02,none,Student,masters,pt,UTC+0,instagram,61,3500.04,2025-07-10 20:01:55,false,false,6482.0,Automotive
1044,User_1044,user1044@example.com,Milan,NL,67.9,non_binary,+14008296662,2023-04-26 01:07:24,none,Student,some_college,de,UTC+1,ad,50,8475.54,2023-09-20 23:34:49,false,false,3495.0,Electronics
1045,User_1045,user1045@example.com,Mexico City,UK,62.8,non_binary,+18382254460,2025-07-19 13:23:42,none,Manager,masters,ja,UTC+10,facebook,86,19777.03,2025-12-17 02:18:28,false,false,443.0,Food
1046,User_1046,user1046@example.com,Lyon,NL,62.3,prefer_not_to_say,+12720026682,2025-04-16 10:54:18,silver,Manager,masters,en,UTC+9,google,80,15942.16,2025-07-27 09:30:08,false,true,2516.0,Music
1047,User_1047,user1047@example.com,Jakarta,MX,59.6,prefer_not_to_say,+19170194352,2023-11-22 15:27:15,platinum,Designer,bachelors,es,UTC+10,tiktok,91,4266.49,2025-03-28 18:35:12,false,false,9947.0,Food
1048,User_1048,user1048@example.com,Mexico City,NL,39.3,prefer_not_to_say,+12159255725,2025-01-12 09:38:30,platinum,Engineer,some_college,ko,UTC+8,facebook,63,17820.96,2025-04-06 13:55:03,true,true,4601.0,Music
1049,User_1049,user1049@example.com,Singapore,US,61.2,prefer_not_to_say,+15219957041,2024-11-18 22:23:01,platinum,Freelancer,phd,pt,UTC+3,google,84,21586.95,2024-12-13 04:44:07,false,false,7007.0,Books
1050,User_1050,user1050@example.com,Osaka,FR,40.7,female,+16766734938,2024-04-01 18:37:36,gold,Accountant,some_college,ar,UTC+3,youtube,40,8414.93,2024-11-30 13:55:59,false,false,6769.0,Toys
1051,User_1051,user1051@example.com,Madrid,JP,39.0,non_binary,+19315321281,2022-11-04 11:48:19,none,Retired,high_school,hi,UTC-5,organic,62,18597.52,2024-08-31 01:04:03,true,true,5340.0,Home & Garden
1052,User_1052,user1052@example.com,Berlin,IN,37.7,male,+15235319689,2023-02-24 13:42:30,none,Engineer,high_school,pt,UTC+5:30,google,27,2282.46,2023-07-07 04:42:34,false,false,1650.0,Sports
1053,User_1053,user1053@example.com,Dubai,IT,56.3,female,+13347108906,2024-08-12 13:43:02,none,Retired,masters,es,UTC+9,ad,55,7339.9,2025-02-04 15:54:58,true,true,7036.0,Electronics
1054,User_1054,user1054@example.com,Osaka,FR,31.0,non_binary,+19620042496,2024-10-28 18:54:48,platinum,Student,phd,fr,UTC+8,google,58,12098.36,2024-12-07 19:52:02,true,false,1815.0,Beauty
1055,User_1055,user1055@example.com,Stockholm,UK,58.3,male,+16902664189,2023-01-04 14:36:37,none,Nurse,masters,zh,UTC+3,facebook,75,21365.49,2025-01-05 02:07:23,true,true,6722.0,Home & Garden
1056,User_1056,user1056@example.com,Cairo,JP,55.5,non_binary,+15722607882,2025-05-22 17:30:39,platinum,Teacher,high_school,ko,UTC-3,ad,9,844.91,2025-07-26 07:02:42,true,false,8100.0,Sports
1057,User_1057,user1057@example.com,Cairo,IT,53.9,non_binary,+17916499510,2023-09-05 13:06:27,gold,Designer,some_college,ja,UTC-8,email,57,16521.63,2025-01-12 06:38:56,false,true,1094.0,Clothing
1058,User_1058,user1058@example.com,Munich,FR,69.6,non_binary,+12366481265,2025-05-23 13:13:21,platinum,Freelancer,some_college,ar,UTC-5,tiktok,85,21930.04,2025-12-16 06:50:12,true,true,2061.0,Food
1059,User_1059,user1059@example.com,Chicago,US,65.7,prefer_not_to_say,+14203279749,2022-06-05 18:14:07,bronze,Nurse,bachelors,hi,UTC+0,email,75,6044.14,2025-05-12 15:55:24,false,true,1658.0,Clothing
1060,User_1060,user1060@example.com,Milan,SE,31.8,non_binary,+16186637791,2023-02-10 12:06:28,bronze,Teacher,some_college,hi,UTC+1,ad,66,5825.98,2025-12-04 16:37:40,true,false,114.0,Electronics
1061,User_1061,user1061@example.com,Sydney,IN,34.6,prefer_not_to_say,+16493437206,2024-02-29 09:30:40,none,Engineer,masters,hi,UTC+8,facebook,99,12926.43,2025-03-09 12:44:20,true,false,3772.0,Music
1062,User_1062,user1062@example.com,Stockholm,SE,45.5,male,+14733783711,2023-08-03 17:01:47,silver,Teacher,masters,fr,UTC-5,email,61,8411.84,2023-08-07 17:21:18,false,true,6568.0,Clothing
1063,User_1063,user1063@example.com,Lyon,BR,30.9,female,+17957646342,2024-02-18 06:46:41,gold,Student,masters,pt,UTC+3,youtube,73,6005.25,2024-12-17 03:37:07,false,false,1092.0,Music
1064,User_1064,user1064@example.com,Jakarta,UK,69.7,female,+18911573491,2022-05-10 10:11:29,bronze,Retired,bachelors,ko,UTC-5,app_store,4,441.65,2024-01-23 18:55:15,false,true,2295.0,Books
1065,User_1065,user1065@example.com,London,IN,43.7,male,+16824892504,2023-06-07 09:54:52,bronze,Student,phd,ko,UTC+0,instagram,90,26025.47,2023-12-02 06:30:37,false,true,5796.0,Automotive
1066,User_1066,user1066@example.com,Berlin,FR,72.8,female,+16582664393,2022-01-17 17:42:28,silver,Retired,trade_school,fr,UTC-8,friend,35,2416.48,2024-01-06 00:10:05,false,true,1406.0,Clothing
1067,User_1067,user1067@example.com,Madrid,IT,44.0,non_binary,+14209327125,2023-10-20 19:07:19,silver,Accountant,some_college,de,UTC-8,ad,70,15273.64,2023-11-28 18:19:06,true,false,1921.0,Music
1068,User_1068,user1068@example.com,Rio,SG,43.6,non_binary,+15656232810,2024-09-19 07:22:58,platinum,Manager,bachelors,pt,UTC+8,app_store,0,0.0,2024-11-22 12:42:13,true,false,1221.0,Books
1069,User_1069,user1069@example.com,Sydney,SE,64.0,male,+16941539496,2025-02-14 20:35:22,none,Designer,some_college,es,UTC+3,tiktok,38,1260.98,2025-03-18 12:06:27,false,false,5663.0,Electronics
1070,User_1070,user1070@example.com,Mexico City,BR,67.2,prefer_not_to_say,+12429351816,2025-12-18 09:28:56,platinum,Teacher,masters,en,UTC+5:30,google,43,10588.63,2025-12-23 17:57:36,false,false,5003.0,Electronics
1071,User_1071,user1071@example.com,New York,ES,32.5,prefer_not_to_say,+12020670451,2025-10-19 14:50:15,bronze,Retired,bachelors,ar,UTC+5:30,ad,38,1544.32,2025-12-14 06:19:33,false,true,2391.0,Beauty
1072,User_1072,user1072@example.com,Vancouver,CA,43.9,prefer_not_to_say,+13964969434,2024-05-17 18:41:52,platinum,Engineer,high_school,zh,UTC+9,instagram,14,3243.73,2024-12-04 20:20:24,false,false,9417.0,Music
1073,User_1073,user1073@example.com,Monterrey,IN,66.0,male,+19039677965,2025-05-26 06:17:57,platinum,Designer,high_school,de,UTC+5:30,friend,86,17011.34,2025-11-18 23:38:24,false,false,7484.0,Automotive
1074,User_1074,user1074@example.com,Seoul,CA,37.4,male,+17592883522,2023-06-02 19:28:48,gold,Nurse,high_school,ko,UTC+9,organic,33,9849.59,2025-07-18 08:04:47,true,true,5414.0,Toys
1075,User_1075,user1075@example.com,São Paulo,ES,27.2,male,+18249238216,2023-08-25 05:01:44,none,Student,phd,pt,UTC-3,youtube,43,11035.31,2023-09-24 13:17:55,true,true,1075.0,Automotive
1076,User_1076,user1076@example.com,Munich,JP,43.6,non_binary,+19188104145,2024-06-13 23:41:45,gold,Retired,bachelors,hi,UTC+1,ad,50,5293.43,2025-06-16 02:39:03,false,true,1664.0,Music
1077,User_1077,user1077@example.com,Manchester,IT,71.8,male,+15256494771,2022-11-23 08:39:36,none,Engineer,phd,ar,UTC+9,youtube,64,7334.33,2024-02-26 05:57:13,false,false,114.0,Beauty
1078,User_1078,user1078@example.com,Toronto,DE,41.2,female,+14230818754,2023-08-12 16:30:26,platinum,Nurse,masters,en,UTC+3,organic,83,18342.34,2024-05-21 09:49:17,false,false,4390.0,Toys
1079,User_1079,user1079@example.com,Chicago,MX,50.5,prefer_not_to_say,+12619828590,2023-12-29 14:44:50,silver,Freelancer,masters,ko,UTC+1,organic,96,19506.36,2024-01-30 08:48:34,true,true,552.0,Automotive
1080,User_1080,user1080@example.com,London,NL,49.6,prefer_not_to_say,+12740414860,2025-03-25 12:21:36,bronze,Retired,phd,fr,UTC+9,instagram,45,2452.35,2025-06-26 02:03:47,true,true,1926.0,Home & Garden
1081,User_1081,user1081@example.com,Monterrey,SG,51.6,female,+13083324630,2022-03-22 14:26:26,platinum,Engineer,masters,en,UTC+8,app_store,18,1447.0,2025-07-28 09:30:43,false,true,6801.0,Electronics
1082,User_1082,user1082@example.com,Amsterdam,JP,37.4,prefer_not_to_say,+17682751522,2023-09-12 13:20:06,silver,Accountant,bachelors,es,UTC+1,ad,83,4693.16,2025-02-27 14:44:56,false,true,4824.0,Electronics
1083,User_1083,user1083@example.com,Mumbai,NL,33.1,non_binary,+17528775717,2022-02-21 06:33:46,platinum,Student,some_college,es,UTC+0,app_store,48,12538.37,2025-06-25 11:00:08,true,false,1667.0,Toys
1084,User_1084,user1084@example.com,Osaka,BR,36.5,prefer_not_to_say,+18056750341,2023-04-29 03:35:56,gold,Doctor,bachelors,ja,UTC-5,organic,67,16388.54,2023-12-07 13:27:34,false,false,5444.0,Electronics
1085,User_1085,user1085@example.com,Delhi,BR,51.6,female,+12724920897,2024-11-20 09:05:44,silver,Teacher,masters,en,UTC+0,app_store,5,420.16,2025-04-09 12:29:05,false,false,9645.0,Home & Garden
1086,User_1086,user1086@example.com,São Paulo,IN,64.2,prefer_not_to_say,+16979926793,2024-07-08 10:22:58,none,Freelancer,some_college,es,UTC+9,friend,84,4778.02,2025-09-29 08:39:34,false,false,7972.0,Books
1087,User_1087,user1087@example.com,Dubai,SE,50.9,non_binary,+13290281457,2024-06-14 05:10:23,platinum,Engineer,some_college,de,UTC+1,ad,60,16583.99,2024-09-10 01:30:54,true,false,45.0,Toys
1088,User_1088,user1088@example.com,Cairo,ES,45.8,non_binary,+14941085140,2022-05-03 01:42:28,silver,Engineer,some_college,fr,UTC-5,facebook,5,350.32,2025-04-26 22:38:54,false,false,2976.0,Sports
1089,User_1089,user1089@example.com,Singapore,MX,53.3,male,+16533568326,2022-04-14 19:21:03,gold,Retired,masters,fr,UTC-3,tiktok,35,5892.31,2023-12-24 14:52:19,true,true,3555.0,Beauty
1090,User_1090,user1090@example.com,Tokyo,DE,65.0,female,+13710440689,2024-11-23 19:30:17,platinum,Nurse,bachelors,pt,UTC+10,instagram,32,3110.94,2025-11-06 06:05:18,true,true,5729.0,Toys
1091,User_1091,user1091@example.com,Mumbai,FR,57.3,female,+18003919486,2024-02-28 16:00:11,bronze,Retired,high_school,es,UTC+9,tiktok,18,4906.52,2025-03-17 21:51:20,false,true,2291.0,Beauty
1092,User_1092,user1092@example.com,New York,SE,48.3,male,+18961973631,2024-01-25 02:00:50,platinum,Engineer,high_school,ja,UTC-5,facebook,34,7739.33,2024-03-23 17:00:46,false,false,6093.0,Automotive
1093,User_1093,user1093@example.com,Toronto,AU,38.0,female,+12198514141,2024-11-05 17:39:50,none,Doctor,phd,ja,UTC+1,instagram,3,578.64,2025-02-16 10:41:34,true,true,9695.0,Automotive
1094,User_1094,user1094@example.com,Rio,SE,66.5,prefer_not_to_say,+14514662908,2025-07-31 15:43:41,none,Doctor,phd,es,UTC-8,ad,34,6157.32,2025-08-01 09:12:29,false,false,8106.0,Clothing
1095,User_1095,user1095@example.com,Bangkok,SG,22.7,female,+16181561062,2023-10-29 23:33:48,platinum,Student,masters,pt,UTC+0,email,77,15466.13,2024-09-21 18:40:59,true,false,5613.0,Automotive
1096,User_1096,user1096@example.com,Munich,UK,40.0,non_binary,+14582521445,2025-07-08 06:34:25,none,Nurse,some_college,es,UTC+1,email,74,10017.58,2025-08-23 12:46:37,false,false,2356.0,Beauty
1097,User_1097,user1097@example.com,Madrid,DE,68.3,non_binary,+13275892973,2025-01-05 06:35:39,gold,Designer,trade_school,ja,UTC+9,app_store,59,9109.87,2025-11-07 20:22:12,false,false,1648.0,Beauty
1098,User_1098,user1098@example.com,Madrid,SG,41.1,non_binary,+17251887977,2023-07-17 04:43:40,none,Engineer,some_college,ko,UTC+3,google,14,1603.23,2025-07-26 11:54:31,true,false,9281.0,Electronics
1099,User_1099,user1099@example.com,Toronto,BR,51.1,prefer_not_to_say,+16127501206,2024-09-22 07:18:13,bronze,Engineer,phd,pt,UTC-5,app_store,16,1632.69,2025-05-10 20:35:47,true,false,6990.0,Automotive
1100,User_1100,user1100@example.com,Delhi,AU,68.1,prefer_not_to_say,+17935399966,2022-12-21 06:29:19,silver,Doctor,bachelors,pt,UTC+3,friend,53,2951.28,2025-01-01 15:13:49,true,true,4126.0,Music
1101,User_1101,user1101@example.com,Vancouver,NL,58.9,non_binary,+18998773995,2022-12-25 17:39:10,bronze,Teacher,trade_school,ja,UTC+1,organic,76,17702.9,2023-03-18 03:33:00,true,true,9442.0,Clothing
1102,User_1102,user1102@example.com,Mumbai,BR,40.6,male,+13110784478,2025-03-14 09:53:27,gold,Retired,phd,en,UTC-5,facebook,23,5738.17,2025-09-09 02:28:18,false,true,9184.0,Home & Garden
1103,User_1103,user1103@example.com,Lyon,MX,60.0,prefer_not_to_say,+15440815787,2022-12-04 18:17:24,silver,Doctor,phd,ar,UTC+5:30,tiktok,78,13080.34,2024-04-30 08:03:29,false,false,9116.0,Automotive
1104,User_1104,user1104@example.com,Chicago,MX,32.2,male,+15391494877,2025-05-08 08:44:52,silver,Retired,some_college,pt,UTC-3,instagram,10,2952.23,2025-11-09 11:35:58,false,false,106.0,Home & Garden
1105,User_1105,user1105@example.com,Monterrey,IT,20.2,male,+13856817256,2022-08-11 12:43:47,platinum,Retired,high_school,pt,UTC+9,friend,72,1760.53,2025-03-08 13:00:38,false,false,2494.0,Toys
1106,User_1106,user1106@example.com,Monterrey,IN,58.7,non_binary,+17051036629,2023-05-10 03:35:10,silver,Teacher,masters,ko,UTC-3,app_store,84,23749.77,2024-06-16 17:54:56,true,true,7347.0,Automotive
1107,User_1107,user1107@example.com,Delhi,FR,29.2,female,+19232337922,2023-07-19 23:09:01,platinum,Accountant,high_school,pt,UTC-8,instagram,73,6051.52,2024-09-07 17:28:21,true,false,1745.0,Automotive
1108,User_1108,user1108@example.com,London,US,29.3,male,+15830838821,2024-05-16 17:21:30,silver,Engineer,masters,de,UTC+9,tiktok,28,3181.49,2025-11-06 16:50:17,true,true,505.0,Home & Garden
1109,User_1109,user1109@example.com,Cairo,BR,26.7,prefer_not_to_say,+16008942438,2023-10-20 06:20:00,bronze,Accountant,phd,ja,UTC+5:30,organic,12,3079.65,2025-02-13 04:24:10,true,true,2417.0,Toys
1110,User_1110,user1110@example.com,Madrid,SE,25.2,female,+13402966382,2022-03-11 15:05:58,bronze,Freelancer,trade_school,es,UTC-8,tiktok,9,1187.4,2023-07-28 06:01:37,false,false,541.0,Music
1111,User_1111,user1111@example.com,Manchester,FR,26.7,non_binary,+16064341816,2023-02-19 10:01:25,platinum,Manager,high_school,es,UTC+3,app_store,89,3084.0,2025-10-31 09:07:02,true,false,8130.0,Clothing
1112,User_1112,user1112@example.com,Vancouver,CA,64.3,prefer_not_to_say,+19605076126,2022-07-24 10:15:03,bronze,Accountant,high_school,de,UTC-8,google,29,4726.82,2023-12-04 16:22:32,false,true,7292.0,Sports
1113,User_1113,user1113@example.com,Berlin,BR,53.1,prefer_not_to_say,+12472769319,2024-08-07 12:41:33,platinum,Student,bachelors,hi,UTC+0,youtube,97,28396.73,2025-02-20 18:15:37,false,true,1737.0,Food
1114,User_1114,user1114@example.com,Milan,AU,19.0,prefer_not_to_say,+16811757557,2024-09-08 11:20:45,platinum,Doctor,high_school,ar,UTC-8,youtube,35,4713.88,2024-12-19 13:57:18,true,false,1314.0,Electronics
1115,User_1115,user1115@example.com,Bangkok,FR,34.5,male,+17645271944,2023-12-13 18:59:15,none,Retired,phd,ja,UTC+8,app_store,9,967.91,2024-11-16 07:13:53,false,false,8773.0,Sports
1116,User_1116,user1116@example.com,Melbourne,NL,42.1,male,+19495417604,2022-10-22 22:01:35,none,Engineer,high_school,en,UTC+0,email,27,5777.04,2025-09-22 07:56:36,false,true,8496.0,Home & Garden
1117,User_1117,user1117@example.com,Manchester,DE,47.9,male,+18605432013,2024-07-20 21:44:00,silver,Engineer,bachelors,zh,UTC+0,youtube,62,15667.17,2024-11-13 11:33:23,true,true,4076.0,Food
1118,User_1118,user1118@example.com,Vancouver,FR,23.0,non_binary,+16005471501,2024-01-05 23:38:44,none,Engineer,bachelors,en,UTC+3,youtube,68,15332.68,2025-07-08 16:31:52,false,false,7587.0,Food
1119,User_1119,user1119@example.com,Manchester,DE,47.9,male,+18352975634,2025-03-24 13:01:20,silver,Freelancer,some_college,en,UTC+10,facebook,48,7392.83,2025-05-25 19:14:23,false,false,1543.0,Home & Garden
1120,User_1120,user1120@example.com,New York,SG,19.0,female,+19418060254,2023-12-13 15:15:28,bronze,Nurse,some_college,en,UTC+8,app_store,45,6191.68,2024-05-25 08:27:02,false,false,1032.0,Sports
1121,User_1121,user1121@example.com,Mexico City,MX,41.5,male,+13117603330,2023-06-23 13:08:47,platinum,Manager,phd,en,UTC+8,youtube,77,13368.35,2024-09-06 19:30:26,false,false,3726.0,Food
1122,User_1122,user1122@example.com,Manchester,ES,35.3,prefer_not_to_say,+12195136753,2023-06-09 11:37:13,none,Student,masters,de,UTC+9,instagram,12,522.24,2025-07-11 21:12:52,true,true,9161.0,Automotive
1123,User_1123,user1123@example.com,Manchester,SG,19.8,non_binary,+18568104402,2022-11-22 11:03:51,gold,Retired,bachelors,de,UTC+5:30,organic,18,441.94,2025-05-24 18:35:29,false,false,7946.0,Electronics
1124,User_1124,user1124@example.com,Mexico City,DE,57.2,prefer_not_to_say,+16759963527,2024-11-17 16:38:45,silver,Retired,high_school,ja,UTC+9,ad,12,1511.85,2025-04-22 02:05:17,false,true,126.0,Clothing
1125,User_1125,user1125@example.com,Munich,JP,72.4,non_binary,+13447469494,2022-08-12 00:57:01,bronze,Engineer,bachelors,pt,UTC+3,google,85,3070.33,2023-09-24 00:10:39,true,true,5680.0,Automotive
1126,User_1126,user1126@example.com,Bangkok,US,45.3,non_binary,+13621378232,2023-09-16 15:34:22,platinum,Designer,high_school,de,UTC+9,instagram,30,4971.6,2025-08-28 12:17:00,true,true,275.0,Music
1127,User_1127,user1127@example.com,Rio,JP,53.1,female,+16234476161,2022-05-04 10:46:38,platinum,Manager,high_school,hi,UTC+3,app_store,28,3012.91,2023-07-30 13:53:47,false,false,9904.0,Beauty
1128,User_1128,user1128@example.com,Toronto,AU,46.3,female,+13542865206,2025-03-18 05:20:04,none,Accountant,masters,fr,UTC+1,tiktok,19,3103.76,2025-08-15 16:57:54,true,false,7780.0,Beauty
1129,User_1129,user1129@example.com,Mumbai,UK,20.1,female,+13232526652,2022-03-28 12:09:15,gold,Retired,trade_school,hi,UTC-3,facebook,21,1169.08,2022-04-03 23:54:19,true,false,788.0,Toys
1130,User_1130,user1130@example.com,Stockholm,AU,33.0,female,+19611553075,2024-03-16 16:56:16,none,Engineer,bachelors,es,UTC+8,youtube,94,3024.39,2025-05-28 16:05:15,false,true,7096.0,Clothing
1131,User_1131,user1131@example.com,Jakarta,ES,45.8,non_binary,+15312811867,2025-08-13 02:52:02,platinum,Accountant,high_school,ko,UTC+10,youtube,27,4918.11,2025-09-17 00:17:47,true,false,829.0,Books
1132,User_1132,user1132@example.com,Munich,IN,49.4,non_binary,+13300284687,2024-01-06 18:24:19,silver,Engineer,some_college,fr,UTC+9,ad,78,8613.43,2024-11-05 09:27:34,true,false,5367.0,Beauty
1133,User_1133,user1133@example.com,Stockholm,BR,44.3,prefer_not_to_say,+12329893937,2022-10-25 07:38:32,gold,Engineer,some_college,es,UTC+0,ad,9,795.68,2025-11-23 07:17:13,true,true,3803.0,Beauty
1134,User_1134,user1134@example.com,Melbourne,JP,62.9,female,+19170603239,2024-09-07 16:30:43,platinum,Engineer,masters,es,UTC-5,email,15,4164.36,2025-12-07 17:58:31,false,true,8734.0,Music
1135,User_1135,user1135@example.com,Dubai,NL,64.4,female,+15150949894,2025-07-18 12:08:27,platinum,Accountant,some_college,pt,UTC-3,youtube,15,3789.44,2025-12-10 01:05:47,true,false,634.0,Electronics
1136,User_1136,user1136@example.com,Munich,AU,29.3,male,+14214780111,2022-12-09 10:45:53,bronze,Nurse,trade_school,es,UTC+9,google,10,986.53,2024-01-20 04:37:48,false,true,6974.0,Home & Garden
1137,User_1137,user1137@example.com,Mexico City,ES,67.8,male,+13330227530,2022-09-01 05:26:28,platinum,Engineer,phd,ja,UTC+8,google,81,4247.35,2024-01-03 08:22:44,false,true,8067.0,Beauty
1138,User_1138,user1138@example.com,Paris,BR,46.7,female,+12297250240,2023-12-06 01:50:18,silver,Teacher,bachelors,ja,UTC+8,email,37,7583.63,2024-02-21 19:36:16,false,false,1251.0,Books
1139,User_1139,user1139@example.com,Dubai,IT,52.2,male,+18249151404,2023-12-13 01:12:41,gold,Engineer,some_college,de,UTC-3,email,84,24652.38,2024-08-23 21:51:12,false,false,37.0,Home & Garden
1140,User_1140,user1140@example.com,Stockholm,ES,40.4,non_binary,+12382087096,2023-01-19 14:18:00,platinum,Manager,high_school,en,UTC+8,google,13,2837.19,2025-08-21 19:16:50,true,true,4266.0,Automotive
1141,User_1141,user1141@example.com,Jakarta,BR,49.7,non_binary,+18394821602,2023-06-29 15:03:02,platinum,Designer,high_school,en,UTC+0,google,8,1734.32,2024-06-26 17:36:49,false,false,2953.0,Clothing
1142,User_1142,user1142@example.com,Melbourne,BR,40.1,non_binary,+12091561503,2022-09-15 11:22:11,gold,Freelancer,bachelors,ar,UTC+8,organic,28,3665.93,2024-01-28 20:50:33,false,false,7749.0,Music
1143,User_1143,user1143@example.com,Stockholm,NL,32.4,male,+14007025727,2025-06-22 02:11:22,silver,Retired,high_school,en,UTC-5,organic,75,7204.1,2025-09-30 20:05:27,false,true,7535.0,Automotive
1144,User_1144,user1144@example.com,Jakarta,US,35.9,non_binary,+14557731756,2024-01-26 10:04:40,silver,Engineer,masters,ar,UTC+0,facebook,28,5686.12,2025-09-11 18:47:36,true,false,1066.0,Beauty
1145,User_1145,user1145@example.com,Melbourne,UK,19.3,male,+13151263936,2025-07-16 16:42:11,gold,Teacher,bachelors,ja,UTC+3,youtube,4,391.4,2025-07-26 19:22:14,false,false,2274.0,Home & Garden
1146,User_1146,user1146@example.com,Berlin,DE,59.6,non_binary,+17901395009,2024-10-30 22:44:42,silver,Designer,phd,es,UTC-3,google,38,7820.62,2025-12-08 01:17:11,true,true,3602.0,Electronics
1147,User_1147,user1147@example.com,Seoul,AU,63.4,female,+17947356368,2025-09-23 11:49:50,platinum,Student,some_college,zh,UTC+0,app_store,39,7519.7,2025-10-04 06:01:08,false,false,2354.0,Automotive
1148,User_1148,user1148@example.com,Osaka,IN,57.6,female,+17467692195,2022-12-03 06:03:40,platinum,Doctor,some_college,ar,UTC-8,ad,38,8882.03,2025-05-03 11:50:24,false,false,9697.0,Home & Garden
1149,User_1149,user1149@example.com,Monterrey,ES,55.6,prefer_not_to_say,+14376869764,2025-07-22 01:11:12,bronze,Manager,trade_school,es,UTC+5:30,email,19,4985.83,2025-11-19 18:40:39,true,true,8945.0,Automotive
1150,User_1150,user1150@example.com,Toronto,AU,19.9,male,+13568914165,2025-11-26 03:33:38,none,Teacher,masters,de,UTC-8,organic,49,7021.17,2025-12-25 17:02:53,true,true,8808.0,Clothing
1151,User_1151,user1151@example.com,Berlin,DE,57.8,female,+17888376250,2023-08-27 15:21:22,gold,Retired,bachelors,zh,UTC+5:30,app_store,43,1154.95,2024-03-26 07:01:50,false,true,1016.0,Sports
1152,User_1152,user1152@example.com,Mumbai,IT,66.3,female,+18868940252,2024-10-26 08:19:32,silver,Manager,trade_school,fr,UTC-3,facebook,46,7179.65,2025-07-07 20:18:22,false,false,9538.0,Music
1153,User_1153,user1153@example.com,Mexico City,MX,65.5,male,+13414191333,2022-08-23 10:32:06,none,Doctor,masters,en,UTC-5,google,41,2268.12,2024-03-07 23:11:34,true,true,6672.0,Electronics
1154,User_1154,user1154@example.com,Lyon,FR,41.7,prefer_not_to_say,+17121862117,2022-05-10 04:35:08,gold,Manager,trade_school,ko,UTC+10,facebook,41,5689.04,2025-10-31 20:57:03,true,true,8554.0,Electronics
1155,User_1155,user1155@example.com,Bangkok,BR,26.0,female,+18574975574,2022-03-14 19:46:03,gold,Retired,phd,ko,UTC-5,ad,94,16515.0,2025-01-22 15:35:20,false,false,1279.0,Home & Garden
